Source,Target,weight
AVHL,SMBDR,78240
AVHL,DVC,418320
AVHL,PVR,214320
AVHL,PVT,168000
AVHL,RIFR,1097520
AVHL,IL2DL,480
AVHL,AIML,87360
AVHL,RMFR,123120
AVHL,RIFL,734400
AVHL,URADL,15600
AVHL,ASER,6960
AVHL,URYVR,63840
AVHL,AVFL,211440
AVHL,BDUR,3600
AVHL,RIGR,150720
AVHL,OLQDL,45600
AVHL,PVCR,827280
AVHL,AVKR,6240
AVHL,OLQVR,149040
AVHL,AVKL,58800
AVHL,ADFR,2063040
AVHL,AWAR,805200
AVHL,AVM,8640
AVHL,AVAR,1508640
AVHL,PVPR,6215280
AVHL,SMBVR,1507440
AVHL,ADEL,165120
AVHL,SIBVR,182640
AVHL,AIZR,92640
AVHL,ASHL,278880
AVHL,AQR,2003760
AVHL,SIAVR,35760
AVHL,AVDL,2259120
AVHL,ASHR,1785120
BWM-VL08,RIVR,486480
BWM-VL08,SIBDL,95520
BWM-VL08,RMFR,30000
BWM-VL08,RMGL,858720
BWM-VL08,BWM-VL04,2363760
BWM-VL08,BWM-VL06,4264800
BWM-VL08,AVAR,720
BWM-VL08,SAADL,16560
BWM-VL08,SMBVL,288960
BWM-VL08,PLNL,5520
BWM-DR01,BWM-DR03,9463920
BWM-DR01,BWM-DR05,417600
BWM-DR01,BWM-DR04,212400
BWM-DR01,BWM-DR07,16320
BWM-DR01,BWM-DR06,11280
BWM-DR01,IL1R,20880
BWM-DR01,RMDDL,600720
BWM-DR01,SMBDL,802080
BWM-DR01,IL2DR,352080
BWM-DR01,RMDVR,102240
BWM-DR01,RIPR,70560
BWM-DR01,URADR,1982880
ADFL,AVHR,1138800
ADFL,AVBL,181680
ADFL,RIBR,5760
ADFL,ASGL,221280
ADFL,SMBDL,480
ADFL,SIBDL,276000
ADFL,RIFR,6240
ADFL,URYVL,2640
ADFL,AIML,656400
ADFL,OLQVL,102720
ADFL,RIFL,857280
ADFL,RIBL,809760
ADFL,ASER,4080
ADFL,BAGR,90000
ADFL,AVFL,9120
ADFL,RIGL,377040
ADFL,AFDL,1360320
ADFL,RMFL,114480
ADFL,AIBR,331680
ADFL,ADFR,553200
ADFL,AIBL,322080
ADFL,PVPL,489360
ADFL,PVPR,318000
ADFL,AWAL,2958480
ADFL,AIZL,7089840
ADFL,SMBVL,1557840
ADFL,AIZR,289440
ADFL,ASHL,702480
ADFL,RIAL,2243520
BWM-DR03,BWM-DR05,12805680
BWM-DR03,BWM-DR07,163200
BWM-DR03,RMDDL,1523760
BWM-DR03,SMBDL,188880
BWM-DR03,IL2DR,3840
BWM-DR03,RIPR,10560
BWM-DR03,URADR,489360
AVHR,AVBL,3658800
AVHR,DVA,589440
AVHR,SMBDL,28080
AVHR,RIVR,854640
AVHR,SIBDL,125520
AVHR,OLQDR,43680
AVHR,RIFR,669840
AVHR,URYVL,120720
AVHR,AIMR,149520
AVHR,AIML,410880
AVHR,OLQVL,125760
AVHR,AVER,349440
AVHR,RIFL,1284720
AVHR,AVFL,386400
AVHR,SDQR,95520
AVHR,RIGL,996240
AVHR,BDUR,479040
AVHR,RMFL,95040
AVHR,PVCR,51360
AVHR,AVKR,348720
AVHR,AVKL,580800
AVHR,URADR,7440
AVHR,ADER,243600
AVHR,AVM,658560
AVHR,PVPL,5846400
AVHR,AVAR,197040
AVHR,PVPR,230880
AVHR,SAADL,208320
AVHR,AWAL,289680
AVHR,unknownFLPR,120240
AVHR,ASIR,2160
AVHR,SIBVR,76560
AVHR,SMBVL,2049120
AVHR,ASHL,2139600
AVHR,SIAVL,155520
AVHR,AVDR,672240
AVHR,AQR,584640
AVHR,RIAL,156960
AVHR,ASHR,265920
BWM-DR05,BWM-DR07,4577040
BWM-DR05,RMDDL,1791600
BWM-DR05,SMBDL,686400
BWM-DR05,RMDVR,46560
BWM-DR04,BWM-DR06,7686720
BWM-DR04,BWM-DR08,851520
BWM-DR04,PVNL,25920
BWM-DR04,IL1R,72480
BWM-DR04,RMDDL,2469120
BWM-DR04,SMBDL,338400
BWM-DR04,PVR,140640
BWM-DR04,RMFL,460080
BWM-DR04,RMDVR,11760
BWM-DR04,RIPR,7440
BWM-DR04,URADR,371760
BWM-DR04,ADER,24480
BWM-DR04,RMDL,635520
BWM-DR04,SIBVR,84720
BWM-DR04,RMHL,60240
BWM-DR04,RIAL,720
BWM-DR07,RMDDL,850560
BWM-DR07,SMBDL,264000
BWM-DR07,RMDVR,411840
BWM-DR06,BWM-DR08,5048880
BWM-DR06,PVNL,210000
BWM-DR06,RMDDL,1025040
BWM-DR06,SMBDL,311760
BWM-DR06,PVR,501120
BWM-DR06,RIFR,6240
BWM-DR06,BDUR,71520
BWM-DR06,RMFL,157680
BWM-DR06,RMDVL,2400
BWM-DR06,RMDL,396480
BWM-DR06,SIBVR,327840
AINL,SIBDR,391440
AINL,RIBR,2990160
AINL,RIVL,279840
AINL,IL1R,6480
AINL,SMBDR,19200
AINL,ASGL,455520
AINL,RIVR,365040
AINL,OLLR,80160
AINL,OLQDR,167040
AINL,IL2DL,31680
AINL,IL2DR,60240
AINL,RIBL,1256160
AINL,URADL,10080
AINL,RIGL,1440
AINL,AFDL,2293440
AINL,RMFL,81360
AINL,AFDR,6994320
AINL,SDQL,70320
AINL,OLQDL,97920
AINL,BAGL,3313920
AINL,AIBR,160320
AINL,URADR,20160
AINL,AIBL,1037040
AINL,ASIL,136560
AINL,AVAR,123840
AINL,ADEL,1107600
AINL,ASIR,7920
AINL,RIAR,292800
AINL,AVDL,682320
BWM-DR08,RMDDL,61920
BWM-DR08,PVR,242640
BWM-DR08,RMFL,217440
BWM-DR08,RMDVL,12720
BWM-DR08,RMDL,354480
BWM-DR08,SIBVR,95760
AVBL,PVNL,548880
AVBL,SIBDR,1292400
AVBL,RIBR,246960
AVBL,RIVL,191280
AVBL,DVA,2414160
AVBL,SMBDR,109200
AVBL,DVC,640800
AVBL,RIVR,1145760
AVBL,SIBDL,315360
AVBL,PVR,2499360
AVBL,PVT,3600
AVBL,AVEL,849120
AVBL,IL2DL,15120
AVBL,URYVL,419280
AVBL,AIML,313440
AVBL,OLQVL,115920
AVBL,AVER,1200
AVBL,RIFL,1994640
AVBL,RIBL,591360
AVBL,URADL,269520
AVBL,URYVR,99840
AVBL,AVFL,419760
AVBL,SDQR,984960
AVBL,RMGL,770400
AVBL,RIGR,280800
AVBL,SDQL,629040
AVBL,OLQDL,80880
AVBL,AVFR,9840
AVBL,BAGL,60720
AVBL,PVCR,5020320
AVBL,AVKR,1411200
AVBL,RIPL,880560
AVBL,RIPR,22320
AVBL,RMDVL,32640
AVBL,AVKL,44160
AVBL,AIBL,3077520
AVBL,AVM,2469360
AVBL,RIS,769680
AVBL,PVPL,1794720
AVBL,AVAR,1106640
AVBL,PVPR,3455520
AVBL,RMHR,652800
AVBL,AWAL,14640
AVBL,AIZL,829680
AVBL,SIBVR,1680480
AVBL,SMBVL,94560
AVBL,ASHL,4677600
AVBL,RIAR,162960
AVBL,AVDR,2884560
AVBL,AQR,3288480
AVBL,SIAVR,1227600
AVBL,AVDL,2719680
PVNL,PVR,2040480
PVNL,RIFR,90480
PVNL,IL2DL,480
PVNL,AIMR,28080
PVNL,RIFL,1015680
PVNL,URADL,24480
PVNL,AVFL,469200
PVNL,SDQR,346080
PVNL,RMGL,286560
PVNL,BDUR,2091120
PVNL,SDQL,722640
PVNL,AVFR,1863600
PVNL,PVCR,364800
PVNL,URADR,13680
PVNL,AVM,1835520
PVNL,RIS,183120
PVNL,SMBVR,960
PVNL,RMDL,114000
PVNL,SIBVR,8640
PVNL,ASHL,5040
PVNL,AVDR,12000
PVNL,SIAVR,80640
PVNL,AVDL,247200
SIBDR,RIBR,1367040
SIBDR,OLLL,90000
SIBDR,RIVL,465360
SIBDR,IL1R,34560
SIBDR,DVA,302160
SIBDR,SMBDR,4008000
SIBDR,SMBDL,1067760
SIBDR,RIVR,948000
SIBDR,OLLR,157680
SIBDR,SIBDL,394800
SIBDR,AVEL,468960
SIBDR,AIML,167760
SIBDR,RMFR,45600
SIBDR,URYVR,270480
SIBDR,URAVR,98880
SIBDR,BWM-VR06,90480
SIBDR,BAGR,244800
SIBDR,AVFL,61200
SIBDR,SDQR,1440
SIBDR,RMGL,567360
SIBDR,AFDR,355440
SIBDR,AVFR,112560
SIBDR,BAGL,110880
SIBDR,AIBR,106320
SIBDR,PVCR,846960
SIBDR,OLQVR,1756080
SIBDR,RMDVR,195840
SIBDR,RMDVL,1354320
SIBDR,AVKL,131280
SIBDR,ADFR,2640
SIBDR,RIS,535200
SIBDR,AVAR,809040
SIBDR,SMBVR,3395280
SIBDR,ADEL,780480
SIBDR,RMDL,899280
SIBDR,RMHR,1025280
SIBDR,AIZL,439200
SIBDR,unknownFLPR,169440
SIBDR,IL1VR,58320
SIBDR,ASIR,48960
SIBDR,SIBVR,4158480
SIBDR,RMHL,210480
SIBDR,IL2VR,50640
SIBDR,AIZR,300720
SIBDR,RIAR,263280
SIBDR,AVDR,374880
SIBDR,AQR,105600
SIBDR,SIAVR,4917840
SIBDR,AVDL,1273440
SIBDR,RIAL,13200
RIBR,DVA,112320
RIBR,SMBDR,229680
RIBR,DVC,3177120
RIBR,RIVR,186960
RIBR,OLLR,2511360
RIBR,OLQDR,213360
RIBR,PVT,591360
RIBR,AVEL,2755200
RIBR,RMFR,3840
RIBR,AVER,822720
RIBR,RIBL,214080
RIBR,URYVR,1377360
RIBR,URAVR,166800
RIBR,BAGR,1835520
RIBR,RMFL,47760
RIBR,RIGR,900720
RIBR,BAGL,5472240
RIBR,AIBR,114000
RIBR,AVKR,133440
RIBR,OLQVR,399360
RIBR,RMDVR,48720
RIBR,ADFR,421920
RIBR,AIBL,1874880
RIBR,AWAR,20640
RIBR,RIS,5714640
RIBR,AVAR,1009200
RIBR,SAADL,497040
RIBR,RMDL,1265520
RIBR,AIZL,36240
RIBR,ASIR,269760
RIBR,SIBVR,302640
RIBR,AIZR,3017040
RIBR,RIAR,2068320
RIBR,SIAVR,293760
OLLL,RIVL,61440
OLLL,SMBDR,84960
OLLL,DVC,175680
OLLL,RMDDL,4039920
OLLL,SMBDL,2880
OLLL,IL1L,2504400
OLLL,OLLR,666720
OLLL,PVT,182640
OLLL,URYVL,494400
OLLL,RMFR,5760
OLLL,OLQVL,1035120
OLLL,AVER,6230880
OLLL,RIBL,4079280
OLLL,ASER,134400
OLLL,URYVR,53280
OLLL,AVFL,144480
OLLL,RIGL,1421040
OLLL,AFDL,28560
OLLL,RMGL,235200
OLLL,BWM-VL07,720
OLLL,RMFL,968640
OLLL,BWM-VL03,101520
OLLL,OLQDL,493920
OLLL,AVFR,109440
OLLL,BAGL,27120
OLLL,RMDVR,18720
OLLL,RMDVL,4017840
OLLL,AIBL,10800
OLLL,ASIL,111120
OLLL,RIS,442080
OLLL,ADEL,86160
OLLL,RMDL,446400
OLLL,RMHR,124560
OLLL,IL1VR,43200
OLLL,SIBVR,88560
OLLL,SMBVL,538320
OLLL,IL1VL,1564800
OLLL,RIAR,11280
OLLL,SIAVL,72720
OLLL,AVDL,397200
OLLL,RIAL,95520
RIVL,SMBDR,1174080
RIVL,DVC,1109520
RIVL,SMBDL,566160
RIVL,IL1L,244320
RIVL,RIVR,4104960
RIVL,SIBDL,720000
RIVL,PVR,1203840
RIVL,AVEL,109440
RIVL,RMFR,1136880
RIVL,AVER,112320
RIVL,RIBL,191760
RIVL,URYVR,14640
RIVL,BWM-VR06,303600
RIVL,BAGR,102240
RIVL,SDQR,1616640
RIVL,BWM-VL05,75360
RIVL,BWM-VL07,372000
RIVL,RMFL,940560
RIVL,BWM-VL03,720
RIVL,RIGR,623520
RIVL,SDQL,71760
RIVL,BAGL,116880
RIVL,AVKR,137040
RIVL,RMDVL,992880
RIVL,AVKL,1907520
RIVL,AIBL,1539600
RIVL,RIS,822000
RIVL,AVAR,332880
RIVL,SMBVR,1145520
RIVL,ADEL,2114400
RIVL,RMDL,1375920
RIVL,RMHR,1515120
RIVL,IL1VR,43920
RIVL,RMHL,210240
RIVL,RIAR,568320
RIVL,AQR,62640
RIVL,SIAVR,2259840
RIVL,AVDL,669360
RIVL,RIAL,1412640
IL1R,RMDDL,981600
IL1R,RIVR,84240
IL1R,OLLR,1998000
IL1R,AVEL,249840
IL1R,AVER,289920
IL1R,URAVR,1125600
IL1R,BAGR,197040
IL1R,RMFL,54720
IL1R,AVFR,126240
IL1R,OLQVR,572640
IL1R,RMDVR,2473680
IL1R,RMDVL,1055040
IL1R,URADR,698640
IL1R,ADER,2559600
IL1R,AVAR,126000
IL1R,SMBVR,135840
IL1R,RMDL,793440
IL1R,unknownFLPR,54960
IL1R,IL1VR,1164720
IL1R,ASIR,120720
IL1R,RMHL,709680
IL1R,RIAR,633840
IL1R,RIAL,164400
DVA,SMBDR,1018320
DVA,ASGL,4080
DVA,SMBDL,2903280
DVA,RIVR,6720
DVA,SIBDL,346560
DVA,PVR,317280
DVA,AVEL,2565840
DVA,URYVL,104400
DVA,RMFR,1353840
DVA,IL2DR,25680
DVA,OLQVL,92880
DVA,AVER,1691520
DVA,RIBL,743520
DVA,URAVL,83520
DVA,URYVR,233760
DVA,URAVR,94800
DVA,BAGR,568800
DVA,AVFL,402480
DVA,SDQR,1886880
DVA,RIGL,11520
DVA,RMGL,241200
DVA,RMFL,437280
DVA,RIGR,7680
DVA,SDQL,126000
DVA,AVFR,312720
DVA,BAGL,549600
DVA,AIBR,1254960
DVA,PVCR,3464160
DVA,OLQVR,170160
DVA,RMDVR,66000
DVA,RIPR,46080
DVA,RMDVL,2640
DVA,ADFR,35280
DVA,AIBL,768000
DVA,AWAR,75600
DVA,ADER,283200
DVA,PVPL,2040720
DVA,AVAR,256080
DVA,PVPR,1062000
DVA,SMBVR,1265040
DVA,ADEL,1024560
DVA,RMHR,1200
DVA,AWAL,720
DVA,AIZL,3254880
DVA,IL1VR,79200
DVA,SIBVR,4763760
DVA,SMBVL,1121760
DVA,RMHL,676560
DVA,IL2VR,25200
DVA,AIZR,3888000
DVA,IL2VL,19200
DVA,RIAR,465600
DVA,PLNL,2640
DVA,SIAVL,3032880
DVA,AVDR,1898160
DVA,AQR,9230640
DVA,SIAVR,3773280
DVA,AVDL,1516560
DVA,RIAL,735600
SMBDR,DVC,3360
SMBDR,RMDDL,648000
SMBDR,SMBDL,712320
SMBDR,RIVR,522960
SMBDR,SIBDL,789120
SMBDR,PVT,26160
SMBDR,AVEL,380400
SMBDR,RMFR,583200
SMBDR,AVER,2160
SMBDR,RIFL,24960
SMBDR,URYVR,494640
SMBDR,URAVR,480
SMBDR,AVFL,39600
SMBDR,RIGL,8880
SMBDR,RMGL,519600
SMBDR,RIGR,1260480
SMBDR,SDQL,1291680
SMBDR,OLQDL,1797120
SMBDR,PVCR,34320
SMBDR,AVKR,1952160
SMBDR,RMDVR,10800
SMBDR,AVKL,1330080
SMBDR,ADFR,295200
SMBDR,AIBL,846720
SMBDR,AWAR,15360
SMBDR,ADER,585360
SMBDR,AVM,462240
SMBDR,RIS,401040
SMBDR,AVAR,1200
SMBDR,SMBVR,11514240
SMBDR,ADEL,700800
SMBDR,SAADL,98400
SMBDR,RMHR,816000
SMBDR,AIZL,96720
SMBDR,IL1VR,5760
SMBDR,SIBVR,2915280
SMBDR,SMBVL,44400
SMBDR,IL2VR,6960
SMBDR,AIZR,3747360
SMBDR,RIAR,876720
SMBDR,SIAVR,3975840
DVC,SMBDL,3120
DVC,RIVR,1308240
DVC,OLLR,184320
DVC,OLQDR,87600
DVC,PVT,12707280
DVC,AVEL,574080
DVC,IL2DL,81840
DVC,URYVL,256320
DVC,RMFR,3315600
DVC,IL2DR,70560
DVC,OLQVL,162720
DVC,AVER,563280
DVC,RIBL,1313040
DVC,URAVL,344640
DVC,ASER,16080
DVC,URYVR,280320
DVC,URAVR,198720
DVC,BAGR,1440
DVC,RIGL,7819200
DVC,RMFL,3846000
DVC,RIGR,6614640
DVC,OLQDL,90240
DVC,BAGL,372480
DVC,AIBR,3222720
DVC,AVKR,5869680
DVC,OLQVR,65760
DVC,AVKL,4209840
DVC,AIBL,1960080
DVC,ADER,1680
DVC,RIS,55920
DVC,PVPL,2160
DVC,AVAR,2400000
DVC,PVPR,698160
DVC,SMBVR,4800
DVC,ADEL,13440
DVC,AIZL,640080
DVC,IL1VR,72240
DVC,IL2VR,184320
DVC,IL1VL,44640
DVC,AIZR,527520
DVC,IL2VL,290400
DVC,AQR,1356000
DVC,SIAVR,144960
DVC,AVDL,56400
ASGL,AIML,5657040
ASGL,ASER,588960
ASGL,BAGR,3120
ASGL,AFDL,40560
ASGL,RMGL,61440
ASGL,AIBL,1197840
ASGL,ASIL,3940560
ASGL,AWAL,780960
ASGL,AIZL,882480
ASGL,SMBVL,234720
ASGL,ASHL,53760
ASGL,PLNL,15840
ASGL,SIAVL,2880
RMDDL,SMBDL,2831760
RMDDL,IL1L,3486480
RMDDL,RIVR,1450800
RMDDL,OLLR,103440
RMDDL,SIBDL,359760
RMDDL,OLQDR,2026800
RMDDL,URYVL,5109360
RMDDL,IL2DR,960
RMDDL,OLQVL,274800
RMDDL,AVER,780240
RMDDL,URADL,3600
RMDDL,URAVL,1440
RMDDL,ASER,3120
RMDDL,AVFL,96000
RMDDL,SDQR,107040
RMDDL,BWM-VL05,24720
RMDDL,BWM-VL04,194640
RMDDL,BWM-VL07,434640
RMDDL,BWM-VL06,13200
RMDDL,BWM-VL01,197040
RMDDL,RMFL,126720
RMDDL,OLQDL,888960
RMDDL,RMDVR,15765120
RMDDL,RIPL,3360
RMDDL,RIPR,12000
RMDDL,RMDVL,463920
RMDDL,URADR,391920
RMDDL,ADER,174960
RMDDL,SMBVR,168960
RMDDL,SAADL,1932000
RMDDL,RMDL,1058640
RMDDL,RMHR,733680
RMDDL,unknownFLPR,410880
RMDDL,SIBVR,1143120
RMDDL,SMBVL,366000
RMDDL,RMHL,1155600
RMDDL,IL1VL,8561520
RMDDL,IL2VL,86880
RMDDL,RIAR,4742640
RMDDL,SIAVR,241920
RMDDL,RIAL,7290240
SMBDL,RIVR,1434720
SMBDL,SIBDL,5381760
SMBDL,OLQDR,1753920
SMBDL,PVT,883200
SMBDL,URYVL,123360
SMBDL,AIMR,241440
SMBDL,AVER,676080
SMBDL,RIBL,194640
SMBDL,URAVL,10320
SMBDL,SDQR,192960
SMBDL,RIGL,1125360
SMBDL,RMGL,1350480
SMBDL,RMFL,1400160
SMBDL,AVFR,3600
SMBDL,AIBR,806880
SMBDL,AVKR,2408880
SMBDL,AVKL,628560
SMBDL,ADER,177840
SMBDL,PVPL,29520
SMBDL,AVAR,1035840
SMBDL,SMBVR,273840
SMBDL,ADEL,8400
SMBDL,SAADL,1940400
SMBDL,AIZL,3181200
SMBDL,unknownFLPR,75600
SMBDL,SIBVR,4219920
SMBDL,SMBVL,9213840
SMBDL,RMHL,159840
SMBDL,IL1VL,29280
SMBDL,AIZR,10320
SMBDL,IL2VL,57600
SMBDL,RIAR,40080
SMBDL,PLNL,48960
SMBDL,SIAVL,3162000
SMBDL,AQR,155520
SMBDL,RIAL,1600800
IL1L,SIBDL,119760
IL1L,PVR,960
IL1L,AVEL,214560
IL1L,RMFR,325200
IL1L,OLQVL,6720
IL1L,AVER,476160
IL1L,RIBL,290880
IL1L,URADL,604080
IL1L,URAVL,586800
IL1L,AVFL,170400
IL1L,RMGL,260160
IL1L,BWM-VL04,107520
IL1L,BWM-VL06,36480
IL1L,SDQL,271920
IL1L,BAGL,114000
IL1L,RMDVR,1321920
IL1L,RMDVL,3081360
IL1L,ASIL,101040
IL1L,ADEL,1132320
IL1L,RMDL,1306320
IL1L,RMHR,924480
IL1L,SIBVR,14640
IL1L,SMBVL,114480
IL1L,IL1VL,1391280
IL1L,RIAR,199440
IL1L,AVDL,4080
IL1L,RIAL,818160
RIVR,SIBDL,928560
RIVR,PVR,1133280
RIVR,PVT,21600
RIVR,AVEL,195600
RIVR,URYVL,2160
RIVR,RMFR,346800
RIVR,OLQVL,48000
RIVR,AVER,300960
RIVR,BAGR,131040
RIVR,SDQR,3188160
RIVR,RIGL,1839120
RIVR,RMGL,1104000
RIVR,BWM-VL05,609120
RIVR,BWM-VL04,28080
RIVR,BWM-VL07,819840
RIVR,BWM-VL06,738480
RIVR,RMFL,289200
RIVR,AFDR,1680
RIVR,SDQL,507360
RIVR,BAGL,209040
RIVR,AIBR,2027760
RIVR,PVCR,167280
RIVR,AVKR,1785600
RIVR,RMDVR,1142880
RIVR,AVKL,274800
RIVR,AIBL,115920
RIVR,ADER,337440
RIVR,RIS,808080
RIVR,AVAR,1252320
RIVR,ADEL,728640
RIVR,SAADL,2581680
RIVR,RMDL,162960
RIVR,RMHR,153840
RIVR,unknownFLPR,117840
RIVR,SMBVL,817440
RIVR,RMHL,2010000
RIVR,IL1VL,43200
RIVR,IL2VL,26160
RIVR,RIAR,1981200
RIVR,PLNL,348000
RIVR,SIAVL,2647440
RIVR,AVDR,456240
RIVR,AQR,122640
RIVR,RIAL,620880
OLLR,SIBDL,116160
OLLR,OLQDR,831840
OLLR,PVT,104640
OLLR,AVEL,4811040
OLLR,RMFR,582000
OLLR,ASER,50640
OLLR,URYVR,491760
OLLR,BAGR,31680
OLLR,AFDR,6720
OLLR,RIGR,716160
OLLR,AVFR,67920
OLLR,AIBR,11280
OLLR,AVKR,125760
OLLR,OLQVR,738000
OLLR,RMDVR,3551760
OLLR,RMDVL,1680
OLLR,AIBL,74160
OLLR,AWAR,3840
OLLR,ADER,1181280
OLLR,AVAR,480
OLLR,SMBVR,379680
OLLR,SAADL,616320
OLLR,RMDL,1000800
OLLR,unknownFLPR,450240
OLLR,IL1VR,1662720
OLLR,ASIR,225600
OLLR,RIAR,34320
OLLR,AVDR,114720
OLLR,SIAVR,89520
SIBDL,PVR,252000
SIBDL,URYVL,238080
SIBDL,AIMR,105600
SIBDL,OLQVL,930000
SIBDL,AVER,229920
SIBDL,RIFL,16800
SIBDL,RIBL,957120
SIBDL,URAVL,75120
SIBDL,ASER,25440
SIBDL,BAGR,2880
SIBDL,SDQR,116400
SIBDL,AFDL,9360
SIBDL,RMGL,700320
SIBDL,BWM-VL04,260400
SIBDL,BWM-VL06,311040
SIBDL,AVFR,67200
SIBDL,BAGL,432240
SIBDL,AIBR,6240
SIBDL,PVCR,244080
SIBDL,RMDVR,1291440
SIBDL,RMDVL,123600
SIBDL,AIBL,44880
SIBDL,AWAR,720
SIBDL,ADER,1272000
SIBDL,AVAR,1040640
SIBDL,ADEL,3360
SIBDL,SAADL,490560
SIBDL,RMDL,121200
SIBDL,RMHR,502080
SIBDL,AIZL,312480
SIBDL,unknownFLPR,123360
SIBDL,SIBVR,1195920
SIBDL,SMBVL,4153680
SIBDL,RMHL,916560
SIBDL,IL1VL,119520
SIBDL,AIZR,292800
SIBDL,IL2VL,111360
SIBDL,PLNL,1465440
SIBDL,SIAVL,5116560
SIBDL,AVDR,332880
SIBDL,AQR,242640
SIBDL,SIAVR,174960
SIBDL,AVDL,328560
SIBDL,RIAL,2160
OLQDR,OLQDR,29520
OLQDR,PVT,22800
OLQDR,AVEL,134400
OLQDR,AIMR,68640
OLQDR,IL2DR,1290960
OLQDR,BAGR,209280
OLQDR,AVFL,64080
OLQDR,RMFL,480
OLQDR,RIGR,201840
OLQDR,AIBR,4080
OLQDR,RMDVR,303360
OLQDR,RIPR,779040
OLQDR,URADR,378240
OLQDR,RIS,88560
OLQDR,RMHR,790560
OLQDR,unknownFLPR,24240
OLQDR,ASIR,42480
OLQDR,SIBVR,1024560
OLQDR,AVDR,6960
OLQDR,AVDL,102240
PVR,IL2DL,9120
PVR,URYVL,315840
PVR,AIMR,11760
PVR,RMFR,126720
PVR,URADL,92640
PVR,URAVL,3120
PVR,URYVR,616080
PVR,URAVR,20880
PVR,BWM-VR06,68400
PVR,SDQR,1386960
PVR,BDUR,49680
PVR,BWM-VL05,188880
PVR,BWM-VL04,222240
PVR,BWM-VL01,60000
PVR,BWM-VL03,151680
PVR,SDQL,1030320
PVR,PVCR,76800
PVR,RIPL,2034720
PVR,RIPR,2126880
PVR,URADR,103680
PVR,ADER,445440
PVR,AVM,1157760
PVR,PVPR,9840
PVR,SMBVR,41280
PVR,ADEL,830160
PVR,RMDL,346080
PVR,IL1VR,447120
PVR,SIBVR,244560
PVR,IL1VL,549600
PVR,AQR,13680
PVR,SIAVR,660960
PVR,AVDL,1426080
PVT,AVEL,30240
PVT,IL2DL,87360
PVT,URYVL,240240
PVT,RMFR,4032720
PVT,IL2DR,27360
PVT,OLQVL,179520
PVT,AVER,19680
PVT,RIBL,453360
PVT,URAVL,258720
PVT,URYVR,245520
PVT,URAVR,264240
PVT,SDQR,8160
PVT,RIGL,2946000
PVT,RMGL,3360
PVT,RMFL,3288960
PVT,RIGR,3022560
PVT,SDQL,11040
PVT,OLQDL,71040
PVT,AIBR,2182800
PVT,AVKR,9764880
PVT,OLQVR,67440
PVT,AVKL,9237840
PVT,AIBL,2931120
PVT,ADER,544080
PVT,RIS,100560
PVT,SMBVR,18960
PVT,ADEL,84000
PVT,RMDL,3600
PVT,IL1VR,203040
PVT,SMBVL,10320
PVT,IL2VR,228720
PVT,IL1VL,196800
PVT,IL2VL,328320
PVT,AQR,435360
PVT,SIAVR,2400
PVT,AVDL,2880
AVEL,IL2DL,156720
AVEL,AIMR,262320
AVEL,AIML,117840
AVEL,RMFR,398160
AVEL,AVER,304080
AVEL,RIFL,316080
AVEL,RIBL,1237920
AVEL,URYVR,1963680
AVEL,BAGR,3275280
AVEL,AVFL,70080
AVEL,RIGL,1542720
AVEL,RMGL,921360
AVEL,RMFL,278400
AVEL,RIGR,550560
AVEL,SDQL,121920
AVEL,AVFR,1200
AVEL,BAGL,21840
AVEL,AIBR,1307520
AVEL,PVCR,514800
AVEL,AVKR,1418400
AVEL,OLQVR,97680
AVEL,RMDVR,743280
AVEL,RMDVL,190320
AVEL,AVKL,1592400
AVEL,AIBL,986160
AVEL,RIS,1427520
AVEL,PVPR,235920
AVEL,SMBVR,97680
AVEL,SAADL,165120
AVEL,RMDL,1176960
AVEL,AIZL,3740400
AVEL,SIBVR,315360
AVEL,SMBVL,897120
AVEL,AIZR,3136080
AVEL,ASHL,99840
AVEL,RIAR,403200
AVEL,SIAVL,38640
AVEL,AVDR,1354560
AVEL,AQR,20640
AVEL,SIAVR,1123200
AVEL,AVDL,114960
RIFR,AIMR,1379760
RIFR,IL2DR,93600
RIFR,AVER,95040
RIFR,RIFL,16560
RIFR,ASER,258960
RIFR,AVFL,1914000
RIFR,SDQR,75840
RIFR,BDUR,4344000
RIFR,AVFR,1795200
RIFR,AIBR,592080
RIFR,PVCR,90480
RIFR,URADR,48240
RIFR,ADFR,577200
RIFR,AWAR,1224240
RIFR,ADER,318240
RIFR,AVM,253920
RIFR,PVPR,1818000
RIFR,SMBVR,179040
RIFR,AIZL,4320
RIFR,AIZR,36960
RIFR,ASHL,1920
RIFR,RIAR,60000
RIFR,AVDR,57600
RIFR,ASHR,4928400
IL2DL,RIFL,67920
IL2DL,URADL,1920480
IL2DL,RIGL,160320
IL2DL,AFDL,55200
IL2DL,OLQDL,1882800
IL2DL,BAGL,66000
IL2DL,RIPL,5194080
IL2DL,RMDVL,170880
IL2DL,AIBL,71040
IL2DL,ASIL,62160
IL2DL,RIS,22800
IL2DL,RMHL,192720
IL2DL,AVDR,100800
URYVL,RMFR,260880
URYVL,OLQVL,1279200
URYVL,AVER,2939280
URYVL,RIBL,3699360
URYVL,URAVL,1529040
URYVL,BAGR,78960
URYVL,SDQR,19200
URYVL,RIGL,1239840
URYVL,BWM-VL05,41040
URYVL,BWM-VL07,15840
URYVL,BWM-VL01,45120
URYVL,RMFL,3600
